county_fips,county_total,dominant_cluster,dominant_cluster_prop,worst_cluster_prop,mean_severity_rank,pooled_cluster_label,dominant_cluster_phenotype
24021,183,5,0.4098360655737705,0.4098360655737705,3.300546448087432,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24023,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
24025,267,1,0.2546816479400749,0.22846441947565543,2.8726591760299627,Cluster 1: Room air / No ARF,Room air / No ARF
24027,1601,2,0.29981261711430357,0.12242348532167395,2.7651467832604624,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24029,8,2,0.375,0.125,2.875,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24031,1750,4,0.3565714285714286,0.08571428571428572,2.894857142857143,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
24033,461,4,0.2885032537960954,0.1648590021691974,2.934924078091106,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
24035,11,2,0.36363636363636365,0.2727272727272727,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24037,11,1,0.36363636363636365,0.2727272727272727,2.909090909090909,Cluster 1: Room air / No ARF,Room air / No ARF
24039,9,5,0.6666666666666666,0.6666666666666666,4.222222222222222,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24041,33,5,0.3939393939393939,0.3939393939393939,3.242424242424242,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24043,99,2,0.31313131313131315,0.18181818181818182,2.909090909090909,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24045,79,5,0.5822784810126582,0.5822784810126582,4.227848101265823,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24047,19,2,0.5789473684210527,0.10526315789473684,2.5789473684210527,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24510,5397,4,0.27533815082453217,0.18639985176950158,2.8951269223642764,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
25009,1,2,1,0,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
25013,4,4,0.5,0.5,3,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
25017,9,2,0.3333333333333333,0.1111111111111111,2.888888888888889,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
25019,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
25021,7,3,0.8571428571428571,0.14285714285714285,3.2857142857142856,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
25023,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
25025,6,2,0.3333333333333333,0.3333333333333333,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
25027,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
26000,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
26005,3,3,0.6666666666666666,0.6666666666666666,2.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
26009,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26017,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
26021,22,4,0.4090909090909091,0.18181818181818182,3.4545454545454546,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26025,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
26027,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26029,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26043,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
26049,1,3,1,0,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
26053,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26061,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26065,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
26077,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
26081,3,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26087,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
26091,2,2,1,0,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
26093,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
26099,2,1,0.5,0,2,Cluster 1: Room air / No ARF,Room air / No ARF
26101,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26117,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26121,4,5,0.75,0.75,4.5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26125,7,5,0.42857142857142855,0.42857142857142855,3.4285714285714284,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
26127,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26139,5,2,0.4,0.2,2.8,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
26145,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
26149,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
26159,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
26161,6,1,0.6666666666666666,0.3333333333333333,2,Cluster 1: Room air / No ARF,Room air / No ARF
26163,6,5,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27001,25,2,0.36,0.08,2.32,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27003,557,2,0.3213644524236984,0.10053859964093358,2.601436265709156,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27005,3,4,0.6666666666666666,0.3333333333333333,4.333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27007,9,2,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27009,15,5,0.4,0.4,3.7333333333333334,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27013,5,1,0.4,0.2,2.4,Cluster 1: Room air / No ARF,Room air / No ARF
27015,14,1,0.2857142857142857,0.21428571428571427,3,Cluster 1: Room air / No ARF,Room air / No ARF
27017,10,2,0.4,0.3,2.3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27019,80,1,0.3,0.1375,2.7,Cluster 1: Room air / No ARF,Room air / No ARF
27021,21,2,0.38095238095238093,0.19047619047619047,2.8095238095238093,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27023,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27025,606,2,0.36468646864686466,0.08415841584158416,2.4554455445544554,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27027,3,4,0.6666666666666666,0.3333333333333333,4.333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27029,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27031,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27035,19,2,0.3684210526315789,0.10526315789473684,2.8421052631578947,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27037,2566,2,0.31683554169914263,0.07677318784099767,2.582618862042089,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27039,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27041,11,2,0.5454545454545454,0.09090909090909091,2.727272727272727,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27047,4,1,0.25,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
27049,15,1,0.4,0.13333333333333333,2,Cluster 1: Room air / No ARF,Room air / No ARF
27051,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
27053,2621,4,0.29912247233880196,0.12476154139641359,2.82373140022892,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27055,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27057,6,2,0.5,0.3333333333333333,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27059,119,2,0.3697478991596639,0.05042016806722689,2.3445378151260505,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27061,304,2,0.40460526315789475,0.07236842105263158,2.361842105263158,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27063,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27065,35,4,0.22857142857142856,0.22857142857142856,3.142857142857143,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27067,23,2,0.34782608695652173,0.043478260869565216,2.5217391304347827,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27071,11,1,0.36363636363636365,0.36363636363636365,2.909090909090909,Cluster 1: Room air / No ARF,Room air / No ARF
27073,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27075,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
27077,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27079,15,1,0.3333333333333333,0.06666666666666667,2.2666666666666666,Cluster 1: Room air / No ARF,Room air / No ARF
27083,3,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27085,14,2,0.35714285714285715,0.21428571428571427,3.0714285714285716,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27087,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27089,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27091,4,4,0.5,0.5,2.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27093,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27095,249,2,0.36947791164658633,0.10843373493975904,2.6224899598393576,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27097,18,1,0.3333333333333333,0.1111111111111111,2.388888888888889,Cluster 1: Room air / No ARF,Room air / No ARF
27099,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
27101,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27103,6,3,0.3333333333333333,0.16666666666666666,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
27105,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27109,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27111,7,4,0.42857142857142855,0.42857142857142855,2.857142857142857,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27113,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27115,71,2,0.38028169014084506,0.07042253521126761,2.507042253521127,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27119,7,2,0.5714285714285714,0.14285714285714285,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27121,4,2,0.5,0.25,3.25,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27123,2707,2,0.3365349094939047,0.09235315847801995,2.628370890284448,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27127,6,4,0.6666666666666666,0.6666666666666666,3.3333333333333335,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27129,4,4,0.5,0.5,2.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27131,31,4,0.3870967741935484,0.03225806451612903,2.870967741935484,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27133,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27135,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
27137,410,2,0.33902439024390246,0.0975609756097561,2.4634146341463414,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27139,356,4,0.28651685393258425,0.0898876404494382,2.7275280898876404,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27141,254,2,0.28346456692913385,0.13385826771653545,2.779527559055118,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27143,7,1,0.42857142857142855,0.14285714285714285,2.2857142857142856,Cluster 1: Room air / No ARF,Room air / No ARF
27145,37,2,0.3783783783783784,0.24324324324324326,2.810810810810811,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27147,5,1,0.4,0.4,2.4,Cluster 1: Room air / No ARF,Room air / No ARF
27149,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27151,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27153,11,4,0.45454545454545453,0.45454545454545453,2.8181818181818183,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27155,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27157,3,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27159,5,4,0.4,0.4,3.8,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27161,3,1,0.6666666666666666,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
27163,1428,2,0.3473389355742297,0.0861344537815126,2.503501400560224,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27165,3,2,0.6666666666666666,0.6666666666666666,1.6666666666666667,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
27169,5,5,0.6,0.6,3.6,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
27171,68,4,0.3382352941176471,0.16176470588235295,3.161764705882353,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
27173,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
28000,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
28009,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
28021,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
28033,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
28047,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
28059,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
28081,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
28083,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
28087,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
28089,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
28121,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
28131,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
28149,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
29019,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
29033,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
29043,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
29047,1,2,1,0,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
29055,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
29077,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
29095,4,1,0.25,0.25,2.75,Cluster 1: Room air / No ARF,Room air / No ARF
29099,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
29105,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
29167,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
29189,1,1,1,0,1,Cluster 1: Room air / No ARF,Room air / No ARF
29213,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
29225,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
29510,3,5,0.6666666666666666,0.6666666666666666,4.666666666666667,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
30029,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
30031,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
30053,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
30111,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
31033,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
31055,3,3,0.3333333333333333,0.3333333333333333,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
31079,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
31107,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
31109,2,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
32001,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
32003,14,4,0.35714285714285715,0.21428571428571427,3.142857142857143,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
32005,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
32019,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
32031,10,3,0.3,0.3,3.2,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
32510,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
33000,0,4,-Inf,,,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
33011,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
33013,0,4,-Inf,,,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
33015,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
34000,1,2,1,0,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34001,273,5,0.4249084249084249,0.4249084249084249,3.3663003663003663,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34003,13,5,0.46153846153846156,0.46153846153846156,3.769230769230769,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34005,567,5,0.31569664902998235,0.31569664902998235,3.2645502645502646,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34007,455,5,0.31648351648351647,0.31648351648351647,3.1516483516483516,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34009,204,2,0.3284313725490196,0.25,2.965686274509804,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34011,137,5,0.36496350364963503,0.36496350364963503,3.408759124087591,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34013,14,5,0.35714285714285715,0.35714285714285715,3.357142857142857,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34015,257,5,0.3035019455252918,0.3035019455252918,3.124513618677043,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34017,18,2,0.5555555555555556,0.2777777777777778,3.1666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34019,32,5,0.3125,0.3125,3.25,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34021,1222,2,0.337152209492635,0.14811783960720132,2.823240589198036,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34023,1182,2,0.3730964467005076,0.1311336717428088,2.7800338409475467,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34025,100,5,0.29,0.29,3.07,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34027,11,4,0.45454545454545453,0.18181818181818182,3.6363636363636362,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
34029,168,5,0.34523809523809523,0.34523809523809523,3.3988095238095237,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34031,5,2,0.4,0.2,2.8,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34033,43,5,0.32558139534883723,0.32558139534883723,3.2325581395348837,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
34035,195,2,0.37948717948717947,0.1794871794871795,2.9692307692307693,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34037,3,3,0.3333333333333333,0.3333333333333333,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
34039,24,2,0.2916666666666667,0.2916666666666667,3.2083333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
34041,7,5,0.42857142857142855,0.42857142857142855,3.5714285714285716,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
35001,4,4,0.75,0.75,3.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
35005,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
35017,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
35043,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
35049,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
36000,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
36001,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
36005,5,5,0.6,0.6,3.8,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36007,8,1,0.25,0.25,2.875,Cluster 1: Room air / No ARF,Room air / No ARF
36009,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
36013,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36015,4,2,0.75,0.25,2.25,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36021,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
36023,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36027,15,1,0.8,0.06666666666666667,1.5333333333333334,Cluster 1: Room air / No ARF,Room air / No ARF
36029,2,3,0.5,0.5,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
36039,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
36043,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36045,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36047,21,5,0.42857142857142855,0.42857142857142855,3.6666666666666665,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36055,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36059,8,5,0.375,0.375,3,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36061,20,2,0.45,0.15,2.6,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36067,5,4,0.4,0.2,3.6,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
36071,4,1,0.25,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
36073,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
36075,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36081,8,4,0.5,0.25,3.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
36085,3,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36087,3,2,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36091,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36097,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36101,3,5,0.6666666666666666,0.6666666666666666,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36103,5,5,0.6,0.6,3.4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36107,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36111,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
36113,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
36119,15,1,0.4666666666666667,0.13333333333333333,2.1333333333333333,Cluster 1: Room air / No ARF,Room air / No ARF
